#Time	T1	T2	T3
14 18 14	153.6	162.1	111.7
14 18 15	153.5	162.1	111.7
14 18 16	153.5	162.1	111.7
14 18 17	153.5	162	111.7
14 18 18	153.5	162	111.6
14 18 19	153.5	162	111.6
14 18 20	153.4	162	111.6
14 18 21	153.4	162	111.6
14 18 22	153.4	162	111.6
14 18 23	153.4	161.9	111.6
14 18 24	153.4	161.9	111.6
14 18 25	153.4	161.9	111.6
14 18 26	153.4	161.9	111.6
14 18 27	153.4	161.8	111.6
14 18 28	153.3	161.8	111.6
14 18 29	153.3	161.8	111.6
14 18 30	153.3	161.8	111.6
14 18 31	153.3	161.8	111.6
14 18 32	153.3	161.8	111.6
14 18 33	153.3	161.7	111.5
14 18 34	153.2	161.7	111.5
14 18 35	153.2	161.7	111.5
14 18 36	153.2	161.7	111.5
14 18 37	153.2	161.7	111.5
14 18 38	153.2	161.7	111.5
14 18 39	153.2	161.6	111.5
14 18 40	153.1	161.6	111.5
14 18 41	153.1	161.6	111.5
14 18 42	153.1	161.6	111.5
14 18 43	153.1	161.6	111.5
14 18 44	153.1	161.6	111.5
14 18 45	153	161.5	111.5
14 18 46	153	161.5	111.5
14 18 47	153	161.5	111.4
14 18 48	153	161.5	111.4
14 18 49	153	161.4	111.4
14 18 50	153	161.4	111.4
14 18 51	153	161.4	111.4
14 18 52	152.9	161.4	111.4
14 18 53	152.9	161.4	111.4
14 18 54	152.9	161.4	111.3
14 18 55	152.9	161.3	111.3
14 18 56	152.9	161.3	111.3
14 18 57	152.8	161.3	111.3
14 18 58	152.8	161.3	111.3
14 18 59	152.8	161.2	111.3
14 19 00	152.8	161.2	111.3
14 19 01	152.8	161.2	111.3
14 19 02	152.8	161.2	111.3
14 19 03	152.8	161.2	111.3
14 19 04	152.7	161.2	111.2
14 19 05	152.7	161.1	111.2
14 19 06	152.7	161.1	111.2
14 19 07	152.7	161.1	111.2
14 19 08	152.7	161.1	111.2
14 19 09	152.7	161.1	111.2
14 19 10	152.6	161.1	111.2
14 19 11	152.6	161	111.1
14 19 12	152.6	161	111.1
14 19 13	152.6	161	111.1
14 19 14	152.6	161	111.1
14 19 15	152.6	161	111.1
14 19 16	152.6	161	111.1
14 19 17	152.5	160.9	111.1
14 19 18	152.5	160.9	111.1
14 19 19	152.5	160.9	111.1
14 19 20	152.5	160.9	111.1
14 19 21	152.5	160.9	111.1
14 19 22	152.4	160.9	111.1
14 19 23	152.4	160.8	111
14 19 24	152.4	160.8	111
14 19 25	152.4	160.8	111
14 19 26	152.4	160.8	111
14 19 27	152.4	160.7	111
14 19 28	152.3	160.7	111
14 19 29	152.3	160.7	111
14 19 30	152.3	160.7	110.9
14 19 31	152.3	160.7	110.9
14 19 32	152.3	160.7	110.9
14 19 33	152.3	160.7	110.9
14 19 34	152.3	160.7	110.9
14 19 35	152.3	160.7	110.9
14 19 36	152.3	160.7	110.9
14 19 37	152.3	160.7	110.9
14 19 38	152.3	160.7	110.9
14 19 39	152.3	160.7	110.9
14 19 40	152.3	160.6	111
14 19 41	152.2	160.6	111
14 19 42	152.2	160.6	111
14 19 43	152.2	160.6	110.9
14 19 44	152.2	160.6	110.9
14 19 45	152.2	160.6	110.9
14 19 46	152.2	160.5	110.9
14 19 47	152.2	160.5	110.9
14 19 48	152.2	160.5	110.9
14 19 49	152.2	160.5	110.8
14 19 50	152.1	160.5	110.8
14 19 51	152.1	160.4	110.8
14 19 52	152.1	160.4	110.8
14 19 53	152.1	160.4	110.8
14 19 54	152.1	160.4	110.8
14 19 55	152.1	160.4	110.8
14 19 56	152.1	160.4	110.8
14 19 57	152	160.3	110.8
14 19 58	152	160.3	110.8
14 19 59	152	160.3	110.8
14 20 00	152	160.3	110.7
14 20 01	152	160.3	110.7
14 20 02	152	160.3	110.7
14 20 03	151.9	160.2	110.7
14 20 04	151.9	160.2	110.7
14 20 05	151.9	160.2	110.7
14 20 06	151.9	160.2	110.7
14 20 07	151.9	160.2	110.7
14 20 08	151.9	160.2	110.7
14 20 09	151.8	160.1	110.7
14 20 10	151.8	160.1	110.7
14 20 11	151.8	160.1	110.7
14 20 12	151.8	160.1	110.7
14 20 13	151.8	160.1	110.6
14 20 14	151.8	160.1	110.6
14 20 15	151.7	160	110.6
14 20 16	151.7	160	110.6
14 20 17	151.7	160	110.6
14 20 18	151.7	160	110.6
14 20 19	151.7	160	110.6
14 20 20	151.7	159.9	110.6
14 20 21	151.6	159.9	110.5
14 20 22	151.6	159.9	110.5
14 20 23	151.6	159.9	110.5
14 20 24	151.6	159.9	110.5
14 20 25	151.6	159.9	110.5
14 20 26	151.6	159.8	110.5
14 20 27	151.6	159.8	110.5
14 20 28	151.5	159.8	110.5
14 20 29	151.5	159.8	110.5
14 20 30	151.5	159.8	110.5
14 20 31	151.5	159.8	110.5
14 20 32	151.5	159.7	110.5
14 20 33	151.5	159.7	110.5
14 20 34	151.4	159.7	110.4
14 20 35	151.4	159.7	110.4
14 20 36	151.4	159.7	110.4
14 20 37	151.4	159.6	110.4
14 20 38	151.4	159.6	110.4
14 20 39	151.4	159.6	110.4
14 20 40	151.4	159.6	110.4
14 20 41	151.4	159.6	110.3
14 20 42	151.3	159.5	110.3
14 20 43	151.3	159.5	110.3
14 20 44	151.3	159.5	110.3
14 20 45	151.3	159.5	110.3
14 20 46	151.3	159.5	110.3
14 20 47	151.3	159.5	110.3
14 20 48	151.2	159.5	110.3
14 20 49	151.2	159.4	110.3
14 20 50	151.2	159.4	110.3
14 20 51	151.2	159.4	110.3
14 20 52	151.2	159.4	110.3
14 20 53	151.2	159.4	110.3
14 20 54	151.2	159.3	110.2
14 20 55	151.1	159.3	110.2
14 20 56	151.1	159.3	110.2
14 20 57	151.1	159.3	110.2
14 20 58	151.1	159.3	110.2
14 20 59	151.1	159.2	110.2
14 21 00	151.1	159.2	110.2
14 21 01	151	159.2	110.1
14 21 02	151	159.2	110.1
14 21 03	151	159.2	110.1
14 21 04	151	159.2	110.1
14 21 05	151	159.1	110.1
14 21 06	151	159.1	110.1
14 21 07	150.9	159.1	110.1
14 21 08	150.9	159.1	110.1
14 21 09	150.9	159.1	110.1
14 21 10	150.9	159	110.1
14 21 11	150.9	159	110
14 21 12	150.9	159	110
14 21 13	150.8	159	110
14 21 14	150.8	159	110
14 21 15	150.8	159	110
14 21 16	150.8	158.9	110
14 21 17	150.8	158.9	110
14 21 18	150.8	158.9	110
14 21 19	150.8	158.9	110
14 21 20	150.7	158.9	110
14 21 21	150.7	158.8	110
14 21 22	150.7	158.8	110
14 21 23	150.7	158.8	110
14 21 24	150.7	158.8	109.9
14 21 25	150.7	158.8	109.9
14 21 26	150.6	158.8	109.9
14 21 27	150.6	158.8	109.9
14 21 28	150.6	158.8	109.9
14 21 29	150.6	158.8	109.9
14 21 30	150.6	158.8	109.9
14 21 31	150.6	158.7	109.9
14 21 32	150.6	158.7	109.8
14 21 33	150.5	158.7	109.8
14 21 34	150.5	158.7	109.8
14 21 35	150.5	158.6	109.8
14 21 36	150.5	158.6	109.8
14 21 37	150.5	158.6	109.8
14 21 38	150.5	158.6	109.8
14 21 39	150.5	158.6	109.8
14 21 40	150.5	158.6	109.8
14 21 41	150.4	158.5	109.8
14 21 42	150.4	158.5	109.8
14 21 43	150.4	158.5	109.8
14 21 44	150.4	158.5	109.8
14 21 45	150.4	158.5	109.7
14 21 46	150.4	158.5	109.7
14 21 47	150.3	158.4	109.7
14 21 48	150.3	158.4	109.7
14 21 49	150.3	158.4	109.7
14 21 50	150.3	158.4	109.7
14 21 51	150.3	158.3	109.7
14 21 52	150.3	158.3	109.7
14 21 53	150.3	158.3	109.6
14 21 54	150.3	158.3	109.6
14 21 55	150.2	158.3	109.6
14 21 56	150.2	158.3	109.6
14 21 57	150.2	158.2	109.6
14 21 58	150.2	158.2	109.6
14 21 59	150.2	158.2	109.6
14 22 00	150.2	158.2	109.6
14 22 01	150.1	158.2	109.6
14 22 02	150.1	158.2	109.6
14 22 03	150.1	158.1	109.6
14 22 04	150.1	158.1	109.6
14 22 05	150.1	158.1	109.6
14 22 06	150	158.1	109.6
14 22 07	150	158.1	109.6
14 22 08	150	158.1	109.5
14 22 09	150	158	109.5
14 22 10	150	158	109.5
14 22 11	150	158	109.5
14 22 12	149.9	158	109.5
14 22 13	149.9	158	109.5
14 22 14	149.9	158	109.5
14 22 15	149.9	157.9	109.4
14 22 16	149.9	157.9	109.4
14 22 17	149.9	157.9	109.4
14 22 18	149.9	157.9	109.4
14 22 19	149.8	157.9	109.4
14 22 20	149.8	157.8	109.4
14 22 21	149.8	157.8	109.4
14 22 22	149.8	157.8	109.4
14 22 23	149.8	157.8	109.4
14 22 24	149.8	157.8	109.4
14 22 25	149.7	157.8	109.4
14 22 26	149.7	157.7	109.4
14 22 27	149.7	157.7	109.4
14 22 28	149.7	157.7	109.4
14 22 29	149.7	157.7	109.4
14 22 30	149.7	157.7	109.3
14 22 31	149.7	157.7	109.3
14 22 32	149.6	157.6	109.3
14 22 33	149.6	157.6	109.3
14 22 34	149.6	157.6	109.3
14 22 35	149.6	157.6	109.3
14 22 36	149.6	157.6	109.3
14 22 37	149.5	157.6	109.3
14 22 38	149.5	157.5	109.3
14 22 39	149.5	157.5	109.3
14 22 40	149.5	157.5	109.3
14 22 41	149.5	157.5	109.2
14 22 42	149.5	157.5	109.2
14 22 43	149.5	157.4	109.2
14 22 44	149.5	157.4	109.2
14 22 45	149.5	157.4	109.2
14 22 46	149.5	157.4	109.2
14 22 47	149.4	157.4	109.2
14 22 48	149.4	157.4	109.1
14 22 49	149.4	157.3	109.1
14 22 50	149.4	157.3	109.1
14 22 51	149.3	157.3	109.1
14 22 52	149.3	157.3	109.1
14 22 53	149.3	157.3	109.1
14 22 54	149.3	157.3	109.1
14 22 55	149.3	157.2	109.1
14 22 56	149.3	157.2	109.1
14 22 57	149.3	157.2	109.1
14 22 58	149.2	157.2	109.1
14 22 59	149.2	157.2	109.1
14 23 00	149.2	157.2	109.1
14 23 01	149.2	157.1	109
14 23 02	149.2	157.1	109
14 23 03	149.2	157.1	109
14 23 04	149.1	157.1	109
14 23 05	149.1	157.1	109
14 23 06	149.1	157.1	109
14 23 07	149.1	157.1	109
14 23 08	149.1	157.1	108.9
14 23 09	149.1	157	108.9
14 23 10	149.1	157	108.9
14 23 11	149	157	108.9
14 23 12	149	157	108.9
14 23 13	149	157	108.9
14 23 14	149	157	108.9
14 23 15	149	156.9	108.9
14 23 16	149	156.9	108.9
14 23 17	149	156.9	108.9
14 23 18	148.9	156.9	108.9
14 23 19	148.9	156.8	108.9
14 23 20	148.9	156.8	108.9
14 23 21	148.9	156.8	108.9
14 23 22	148.9	156.8	108.8
14 23 23	148.8	156.8	108.8
14 23 24	148.8	156.8	108.8
14 23 25	148.8	156.7	108.8
14 23 26	148.8	156.7	108.8
14 23 27	148.8	156.7	108.8
14 23 28	148.8	156.7	108.8
14 23 29	148.8	156.7	108.7
14 23 30	148.8	156.7	108.7
14 23 31	148.8	156.6	108.7
14 23 32	148.8	156.6	108.7
14 23 33	148.7	156.6	108.7
14 23 34	148.7	156.6	108.7
14 23 35	148.7	156.6	108.7
14 23 36	148.7	156.6	108.7
14 23 37	148.7	156.5	108.7
14 23 38	148.7	156.5	108.7
14 23 39	148.6	156.5	108.7
14 23 40	148.6	156.5	108.7
14 23 41	148.6	156.5	108.7
14 23 42	148.6	156.4	108.7
14 23 43	148.6	156.4	108.7
14 23 44	148.6	156.4	108.7
14 23 45	148.5	156.4	108.7
14 23 46	148.5	156.4	108.6
14 23 47	148.5	156.4	108.6
14 23 48	148.5	156.3	108.6
14 23 49	148.5	156.3	108.6
14 23 50	148.5	156.3	108.6
14 23 51	148.5	156.3	108.6
14 23 52	148.4	156.3	108.6
14 23 53	148.4	156.3	108.6
14 23 54	148.4	156.3	108.6
14 23 55	148.4	156.3	108.6
14 23 56	148.4	156.3	108.6
14 23 57	148.4	156.2	108.6
14 23 58	148.4	156.2	108.6
14 23 59	148.4	156.2	108.6
14 24 00	148.4	156.2	108.6
14 24 01	148.4	156.2	108.6
14 24 02	148.4	156.2	108.6
14 24 03	148.4	156.2	108.6
14 24 04	148.3	156.2	108.6
14 24 05	148.3	156.2	108.6
14 24 06	148.3	156.2	108.6
14 24 07	148.3	156.1	108.6
14 24 08	148.3	156.1	108.5
14 24 09	148.3	156.1	108.5
14 24 10	148.3	156.1	108.5
14 24 11	148.3	156.1	108.5
14 24 12	148.2	156	108.5
14 24 13	148.2	156	108.5
14 24 14	148.2	156	108.5
14 24 15	148.2	156	108.5
14 24 16	148.2	156	108.5
14 24 17	148.2	155.9	108.5
14 24 18	148.1	155.9	108.5
14 24 19	148.1	155.9	108.5
14 24 20	148.1	155.9	108.5
14 24 21	148.1	155.9	108.5
14 24 22	148.1	155.9	108.5
14 24 23	148.1	155.8	108.4
14 24 24	148.1	155.8	108.4
14 24 25	148.1	155.8	108.4
14 24 26	148	155.8	108.4
14 24 27	148	155.8	108.4
14 24 28	148	155.8	108.4
14 24 29	148	155.7	108.4
14 24 30	148	155.7	108.4
14 24 31	148	155.7	108.3
14 24 32	147.9	155.7	108.3
14 24 33	147.9	155.7	108.3
14 24 34	147.9	155.7	108.3
14 24 35	147.9	155.7	108.3
14 24 36	147.9	155.7	108.3
14 24 37	147.9	155.6	108.3
14 24 38	147.9	155.6	108.3
14 24 39	147.8	155.6	108.3
14 24 40	147.8	155.6	108.3
14 24 41	147.8	155.6	108.3
14 24 42	147.8	155.5	108.3
14 24 43	147.8	155.5	108.3
14 24 44	147.7	155.5	108.3
14 24 45	147.7	155.5	108.3
14 24 46	147.7	155.5	108.3
14 24 47	147.7	155.5	108.2
14 24 48	147.7	155.5	108.2
14 24 49	147.7	155.4	108.2
14 24 50	147.7	155.4	108.2
14 24 51	147.6	155.4	108.2
14 24 52	147.6	155.4	108.2
14 24 53	147.6	155.4	108.2
14 24 54	147.6	155.3	108.1
14 24 55	147.6	155.3	108.1
14 24 56	147.6	155.3	108.1
14 24 57	147.5	155.3	108.1
14 24 58	147.5	155.3	108.1
14 24 59	147.5	155.3	108.1
14 25 00	147.5	155.3	108.1
14 25 01	147.5	155.2	108.1
14 25 02	147.5	155.2	108.1
14 25 03	147.5	155.2	108.1
14 25 04	147.5	155.2	108.1
14 25 05	147.4	155.2	108
14 25 06	147.4	155.2	108
14 25 07	147.4	155.1	108
14 25 08	147.4	155.1	108
14 25 09	147.4	155.1	108
14 25 10	147.4	155.1	108
14 25 11	147.4	155.1	108
14 25 12	147.3	155	108
14 25 13	147.3	155	108
14 25 14	147.3	155	108
14 25 15	147.3	155	108
14 25 16	147.3	155	108
14 25 17	147.3	154.9	107.9
14 25 18	147.2	154.9	107.9
14 25 19	147.2	154.9	107.9
14 25 20	147.2	154.9	107.9
14 25 21	147.2	154.9	107.9
14 25 22	147.2	154.9	107.9
14 25 23	147.2	154.9	107.9
14 25 24	147.2	154.8	107.9
14 25 25	147.2	154.8	107.9
14 25 26	147.1	154.8	107.8
14 25 27	147.1	154.8	107.8
14 25 28	147.1	154.8	107.8
14 25 29	147.1	154.7	107.8
14 25 30	147.1	154.7	107.8
14 25 31	147.1	154.7	107.8
14 25 32	147.1	154.7	107.8
14 25 33	147	154.7	107.8
14 25 34	147	154.7	107.8
14 25 35	147	154.6	107.8
14 25 36	147	154.6	107.8
14 25 37	147	154.6	107.8
14 25 38	147	154.6	107.8
14 25 39	147	154.6	107.8
14 25 40	146.9	154.6	107.8
14 25 41	146.9	154.5	107.7
14 25 42	146.9	154.5	107.7
14 25 43	146.9	154.5	107.7
14 25 44	146.9	154.5	107.7
14 25 45	146.8	154.5	107.7
14 25 46	146.8	154.5	107.7
14 25 47	146.8	154.4	107.7
14 25 48	146.8	154.4	107.7
14 25 49	146.8	154.4	107.6
14 25 50	146.8	154.4	107.6
14 25 51	146.8	154.4	107.6
14 25 52	146.7	154.4	107.6
14 25 53	146.7	154.3	107.6
14 25 54	146.7	154.3	107.6
14 25 55	146.7	154.3	107.6
14 25 56	146.7	154.3	107.6
14 25 57	146.7	154.3	107.6
14 25 58	146.6	154.2	107.6
14 25 59	146.6	154.2	107.6
14 26 00	146.6	154.2	107.6
14 26 01	146.6	154.2	107.6
14 26 02	146.6	154.2	107.5
14 26 03	146.6	154.2	107.5
14 26 04	146.6	154.1	107.5
14 26 05	146.6	154.1	107.5
14 26 06	146.5	154.1	107.5
14 26 07	146.5	154.1	107.5
14 26 08	146.5	154.1	107.5
14 26 09	146.5	154.1	107.5
14 26 10	146.5	154.1	107.5
14 26 11	146.5	154	107.4
14 26 12	146.4	154	107.4
14 26 13	146.4	154	107.4
14 26 14	146.4	154	107.4
14 26 15	146.4	154	107.4
14 26 16	146.4	154	107.4
14 26 17	146.4	154	107.4
14 26 18	146.4	154	107.4
14 26 19	146.3	153.9	107.4
14 26 20	146.3	153.9	107.4
14 26 21	146.3	153.9	107.4
14 26 22	146.3	153.9	107.4
14 26 23	146.3	153.9	107.3
14 26 24	146.3	153.9	107.3
14 26 25	146.2	153.8	107.3
14 26 26	146.2	153.8	107.3
14 26 27	146.2	153.8	107.3
14 26 28	146.2	153.8	107.3
14 26 29	146.2	153.8	107.3
14 26 30	146.2	153.8	107.3
14 26 31	146.2	153.7	107.3
14 26 32	146.1	153.7	107.3
14 26 33	146.1	153.7	107.3
14 26 34	146.1	153.7	107.3
14 26 35	146.1	153.7	107.3
14 26 36	146.1	153.7	107.3
14 26 37	146.1	153.6	107.3
14 26 38	146.1	153.6	107.3
14 26 39	146	153.6	107.2
14 26 40	146	153.6	107.2
14 26 41	146	153.6	107.2
14 26 42	146	153.5	107.2
14 26 43	146	153.5	107.2
14 26 44	146	153.5	107.2
14 26 45	145.9	153.5	107.2
14 26 46	145.9	153.5	107.1
14 26 47	145.9	153.5	107.1
14 26 48	145.9	153.4	107.1
14 26 49	145.9	153.4	107.1
14 26 50	145.9	153.4	107.1
14 26 51	145.8	153.4	107.1
14 26 52	145.8	153.4	107.1
14 26 53	145.8	153.4	107.1
14 26 54	145.8	153.3	107.1
14 26 55	145.8	153.3	107.1
14 26 56	145.8	153.3	107.1
14 26 57	145.8	153.3	107.1
14 26 58	145.8	153.3	107.1
14 26 59	145.7	153.2	107.1
14 27 00	145.7	153.2	107.1
14 27 01	145.7	153.2	107
14 27 02	145.7	153.2	107
14 27 03	145.7	153.2	107
14 27 04	145.7	153.2	107
14 27 05	145.7	153.2	107
14 27 06	145.7	153.2	107
14 27 07	145.7	153.1	107
14 27 08	145.7	153.1	107
14 27 09	145.6	153.1	107
14 27 10	145.6	153.1	106.9
14 27 11	145.6	153.1	106.9
14 27 12	145.6	153	106.9
14 27 13	145.6	153	106.9
14 27 14	145.5	153	106.9
14 27 15	145.5	153	106.9
14 27 16	145.5	153	106.9
14 27 17	145.5	153	106.9
14 27 18	145.5	153	106.9
14 27 19	145.5	152.9	106.9
14 27 20	145.5	152.9	106.9
14 27 21	145.4	152.9	106.9
14 27 22	145.4	152.9	106.9
14 27 23	145.4	152.9	106.9
14 27 24	145.4	152.9	106.9
14 27 25	145.4	152.8	106.8
14 27 26	145.4	152.8	106.8
14 27 27	145.3	152.8	106.8
14 27 28	145.3	152.8	106.8
14 27 29	145.3	152.8	106.8
14 27 30	145.3	152.8	106.8
14 27 31	145.3	152.7	106.8
14 27 32	145.3	152.7	106.8
14 27 33	145.3	152.7	106.7
14 27 34	145.3	152.7	106.7
14 27 35	145.2	152.7	106.7
14 27 36	145.2	152.7	106.7
14 27 37	145.2	152.6	106.7
14 27 38	145.2	152.6	106.7
14 27 39	145.2	152.6	106.7
14 27 40	145.2	152.6	106.7
14 27 41	145.1	152.6	106.7
14 27 42	145.1	152.5	106.7
14 27 43	145.1	152.5	106.7
14 27 44	145.1	152.5	106.7
14 27 45	145.1	152.5	106.7
14 27 46	145.1	152.5	106.7
14 27 47	145.1	152.5	106.6
14 27 48	145.1	152.4	106.6
14 27 49	145	152.4	106.6
14 27 50	145	152.4	106.6
14 27 51	145	152.4	106.6
14 27 52	145	152.4	106.6
14 27 53	145	152.4	106.6
14 27 54	145	152.3	106.6
14 27 55	144.9	152.3	106.6
14 27 56	144.9	152.3	106.6
14 27 57	144.9	152.3	106.6
14 27 58	144.9	152.3	106.6
14 27 59	144.9	152.3	106.6
14 28 00	144.9	152.3	106.6
14 28 01	144.9	152.3	106.6
14 28 02	144.8	152.3	106.6
14 28 03	144.8	152.2	106.6
14 28 04	144.8	152.2	106.5
14 28 05	144.8	152.2	106.5
14 28 06	144.8	152.2	106.5
14 28 07	144.8	152.2	106.5
14 28 08	144.8	152.2	106.5
14 28 09	144.7	152.1	106.5
14 28 10	144.7	152.1	106.5
14 28 11	144.7	152.1	106.5
14 28 12	144.7	152.1	106.5
14 28 13	144.7	152.1	106.4
14 28 14	144.7	152.1	106.4
14 28 15	144.6	152	106.4
14 28 16	144.6	152	106.4
14 28 17	144.6	152	106.4
14 28 18	144.6	152	106.4
14 28 19	144.6	152	106.4
14 28 20	144.6	151.9	106.4
14 28 21	144.5	151.9	106.4
14 28 22	144.5	151.9	106.4
14 28 23	144.5	151.9	106.4
14 28 24	144.5	151.9	106.4
14 28 25	144.5	151.9	106.4
14 28 26	144.5	151.9	106.4
14 28 27	144.5	151.8	106.4
14 28 28	144.4	151.8	106.4
14 28 29	144.4	151.8	106.3
14 28 30	144.4	151.8	106.3
14 28 31	144.4	151.8	106.3
14 28 32	144.4	151.8	106.3
14 28 33	144.4	151.7	106.3
14 28 34	144.3	151.7	106.3
14 28 35	144.3	151.7	106.3
14 28 36	144.3	151.7	106.3
14 28 37	144.3	151.7	106.3
14 28 38	144.3	151.7	106.3
14 28 39	144.3	151.6	106.3
14 28 40	144.3	151.6	106.2
14 28 41	144.3	151.6	106.2
14 28 42	144.2	151.6	106.2
14 28 43	144.2	151.6	106.2
14 28 44	144.2	151.6	106.2
14 28 45	144.2	151.5	106.2
14 28 46	144.2	151.5	106.2
14 28 47	144.2	151.5	106.2
14 28 48	144.1	151.5	106.2
14 28 49	144.1	151.5	106.2
14 28 50	144.1	151.5	106.2
14 28 51	144.1	151.4	106.2
14 28 52	144.1	151.4	106.2
14 28 53	144.1	151.4	106.1
14 28 54	144.1	151.4	106.1
14 28 55	144.1	151.4	106.1
14 28 56	144	151.3	106.1
14 28 57	144	151.3	106.1
14 28 58	144	151.3	106.1
14 28 59	144	151.3	106.1
14 29 00	144	151.3	106
14 29 01	144	151.3	106
14 29 02	144	151.3	106
14 29 03	143.9	151.2	106
14 29 04	143.9	151.2	106
14 29 05	143.9	151.2	106
14 29 06	143.9	151.2	106
14 29 07	143.9	151.2	106
14 29 08	143.9	151.2	106
14 29 09	143.9	151.1	106
14 29 10	143.8	151.1	106
14 29 11	143.8	151.1	106
14 29 12	143.8	151.1	106
14 29 13	143.8	151	105.9
14 29 14	143.8	151	105.9
14 29 15	143.8	151	105.9
14 29 16	143.8	151	105.9
14 29 17	143.7	151	105.9
14 29 18	143.7	151	105.9
14 29 19	143.7	151	105.9
14 29 20	143.7	150.9	105.9
14 29 21	143.7	150.9	105.9
14 29 22	143.7	150.9	105.9
14 29 23	143.6	150.9	105.9
14 29 24	143.6	150.9	105.9
14 29 25	143.6	150.9	105.9
14 29 26	143.6	150.9	105.9
14 29 27	143.6	150.8	105.8
14 29 28	143.6	150.8	105.8
14 29 29	143.6	150.8	105.8
14 29 30	143.6	150.8	105.8
14 29 31	143.5	150.8	105.8
14 29 32	143.5	150.8	105.8
14 29 33	143.5	150.7	105.8
14 29 34	143.5	150.7	105.7
14 29 35	143.5	150.7	105.7
14 29 36	143.5	150.7	105.7
14 29 37	143.5	150.7	105.7
14 29 38	143.5	150.7	105.7
14 29 39	143.5	150.7	105.7
14 29 40	143.5	150.7	105.7
14 29 41	143.5	150.7	105.7
14 29 42	143.5	150.7	105.7
14 29 43	143.4	150.7	105.8
14 29 44	143.4	150.7	105.8
14 29 45	143.4	150.7	105.8
14 29 46	143.4	150.6	105.8
14 29 47	143.4	150.6	105.8
14 29 48	143.4	150.6	105.7
14 29 49	143.4	150.6	105.7
14 29 50	143.3	150.6	105.7
14 29 51	143.3	150.5	105.7
14 29 52	143.3	150.5	105.7
14 29 53	143.3	150.5	105.7
14 29 54	143.3	150.5	105.6
14 29 55	143.3	150.5	105.6
14 29 56	143.3	150.5	105.6
14 29 57	143.3	150.5	105.6
14 29 58	143.2	150.4	105.6
14 29 59	143.2	150.4	105.5
14 30 00	143.2	150.4	105.5
14 30 01	143.2	150.4	105.5
14 30 02	143.2	150.4	105.4
14 30 03	143.2	150.4	105.4
14 30 04	143.1	150.3	105.4
14 30 05	143.1	150.3	105.3
14 30 06	143.1	150.3	105.3
14 30 07	143.1	150.3	105.3
14 30 08	143.1	150.3	105.3
14 30 09	143.1	150.3	105.3
14 30 10	143.1	150.3	105.3
14 30 11	143.1	150.3	105.2
14 30 12	143	150.3	105.2
14 30 13	143	150.2	105.2
14 30 14	143	150.2	105.2
14 30 15	143	150.2	105.2
14 30 16	143	150.2	105.1
14 30 17	143	150.2	105.1
14 30 18	143	150.2	105.1
14 30 19	142.9	150.2	105.1
14 30 20	142.9	150.1	105.1
14 30 21	142.9	150.1	105.1
14 30 22	142.9	150.1	105
14 30 23	142.9	150.1	105
14 30 24	142.9	150.1	105
14 30 25	142.9	150.1	105
14 30 26	142.9	150.1	105
14 30 27	142.9	150.1	104.9
14 30 28	142.9	150.1	104.9
14 30 29	142.9	150.1	104.9
14 30 30	142.9	150.1	104.9
14 30 31	142.9	150.1	104.9
14 30 32	142.9	150	104.9
14 30 33	142.9	150	104.8
14 30 34	142.8	150	104.8
14 30 35	142.8	150	104.8
14 30 36	142.8	150	104.8
14 30 37	142.8	150	104.8
14 30 38	142.8	150	104.8
14 30 39	142.8	150	104.7
14 30 40	142.8	149.9	104.7
14 30 41	142.8	149.9	104.7
14 30 42	142.8	149.9	104.7
14 30 43	142.7	149.9	104.7
14 30 44	142.7	149.9	104.7
14 30 45	142.7	149.9	104.6
14 30 46	142.7	149.9	104.6
14 30 47	142.7	149.9	104.6
14 30 48	142.7	149.9	104.6
14 30 49	142.7	149.9	104.6
14 30 50	142.7	149.9	104.6
14 30 51	142.7	149.9	104.6
14 30 52	142.7	149.9	104.5
14 30 53	142.7	149.9	104.5
14 30 54	142.7	149.9	104.5
14 30 55	142.7	149.8	104.4
14 30 56	142.7	149.8	104.4
14 30 57	142.7	149.8	104.4
14 30 58	142.7	149.8	104.4
14 30 59	142.7	149.8	104.3
14 31 00	142.7	149.8	104.3
14 31 01	142.7	149.8	104.2
14 31 02	142.6	149.8	104.2
14 31 03	142.6	149.7	104.2
14 31 04	142.6	149.7	104.1
14 31 05	142.6	149.7	104.1
14 31 06	142.6	149.7	104.1
14 31 07	142.6	149.7	104.1
14 31 08	142.6	149.7	104.1
14 31 09	142.6	149.7	104
14 31 10	142.6	149.7	104
14 31 11	142.6	149.7	104
14 31 12	142.6	149.7	104
14 31 13	142.6	149.7	104
14 31 14	142.5	149.7	104
14 31 15	142.5	149.6	103.9
14 31 16	142.5	149.6	103.9
14 31 17	142.5	149.6	103.9
14 31 18	142.5	149.6	103.9
14 31 19	142.4	149.6	103.9
14 31 20	142.4	149.5	103.9
14 31 21	142.4	149.5	103.9
14 31 22	142.4	149.5	103.9
14 31 23	142.4	149.5	103.9
14 31 24	142.4	149.5	103.9
14 31 25	142.4	149.5	103.8
14 31 26	142.3	149.4	103.8
14 31 27	142.3	149.4	103.8
14 31 28	142.3	149.4	103.8
14 31 29	142.3	149.4	103.8
14 31 30	142.3	149.4	103.8
14 31 31	142.3	149.4	103.8
14 31 32	142.3	149.4	103.8
14 31 33	142.3	149.4	103.8
14 31 34	142.3	149.4	103.7
14 31 35	142.3	149.4	103.7
